geo_type,region,transportation_type,alternative_name,sub-region,country,Date,Frequency
county,Onslow County,driving,NA,North Carolina,United States,2020-08-14,216.19
county,Onslow County,driving,NA,North Carolina,United States,2020-08-15,207.64
county,Onslow County,driving,NA,North Carolina,United States,2020-08-16,158.09
county,Onslow County,driving,NA,North Carolina,United States,2020-08-17,167.42
county,Onslow County,driving,NA,North Carolina,United States,2020-08-18,163.59
county,Onslow County,driving,NA,North Carolina,United States,2020-08-19,159.52
county,Onslow County,driving,NA,North Carolina,United States,2020-08-20,160.73
county,Onslow County,driving,NA,North Carolina,United States,2020-08-21,202.07
county,Onslow County,driving,NA,North Carolina,United States,2020-08-22,198.88
county,Onslow County,driving,NA,North Carolina,United States,2020-08-23,150.49
county,Onslow County,driving,NA,North Carolina,United States,2020-08-24,155.36
county,Onslow County,driving,NA,North Carolina,United States,2020-08-25,154.02
county,Onslow County,driving,NA,North Carolina,United States,2020-08-26,157.47
county,Onslow County,driving,NA,North Carolina,United States,2020-08-27,162.16
county,Onslow County,driving,NA,North Carolina,United States,2020-08-28,200.32
county,Onslow County,driving,NA,North Carolina,United States,2020-08-29,200.16
county,Onslow County,driving,NA,North Carolina,United States,2020-08-30,154.32
county,Onslow County,driving,NA,North Carolina,United States,2020-08-31,169.17
county,Onslow County,driving,NA,North Carolina,United States,2020-09-01,169.02
county,Onslow County,driving,NA,North Carolina,United States,2020-09-02,163.25
county,Onslow County,driving,NA,North Carolina,United States,2020-09-03,181.38
county,Onslow County,driving,NA,North Carolina,United States,2020-09-04,234.3
county,Onslow County,driving,NA,North Carolina,United States,2020-09-05,204.7
county,Onslow County,driving,NA,North Carolina,United States,2020-09-06,157.61
county,Onslow County,driving,NA,North Carolina,United States,2020-09-07,156.01
county,Onslow County,driving,NA,North Carolina,United States,2020-09-08,167.63
county,Onslow County,driving,NA,North Carolina,United States,2020-09-09,161.2
county,Onslow County,driving,NA,North Carolina,United States,2020-09-10,165.89
county,Onslow County,driving,NA,North Carolina,United States,2020-09-11,191.51
county,Onslow County,driving,NA,North Carolina,United States,2020-09-12,198.03
county,Onslow County,driving,NA,North Carolina,United States,2020-09-13,153.04
county,Onslow County,driving,NA,North Carolina,United States,2020-09-14,161.91
county,Onslow County,driving,NA,North Carolina,United States,2020-09-15,165.03
county,Onslow County,driving,NA,North Carolina,United States,2020-09-16,161.27
county,Onslow County,driving,NA,North Carolina,United States,2020-09-17,156.81
county,Onslow County,driving,NA,North Carolina,United States,2020-09-18,194.49
county,Onslow County,driving,NA,North Carolina,United States,2020-09-19,193.36
county,Onslow County,driving,NA,North Carolina,United States,2020-09-20,139.83
county,Onslow County,driving,NA,North Carolina,United States,2020-09-21,144.33
county,Onslow County,driving,NA,North Carolina,United States,2020-09-22,143.83
county,Onslow County,driving,NA,North Carolina,United States,2020-09-23,145.11
county,Onslow County,driving,NA,North Carolina,United States,2020-09-24,151.57
county,Onslow County,driving,NA,North Carolina,United States,2020-09-25,185.71
county,Onslow County,driving,NA,North Carolina,United States,2020-09-26,178.24
county,Onslow County,driving,NA,North Carolina,United States,2020-09-27,131.57
county,Onslow County,driving,NA,North Carolina,United States,2020-09-28,143.25
county,Onslow County,driving,NA,North Carolina,United States,2020-09-29,136.75
county,Onslow County,driving,NA,North Carolina,United States,2020-09-30,147.86
county,Onslow County,driving,NA,North Carolina,United States,2020-10-01,154.15
county,Onslow County,driving,NA,North Carolina,United States,2020-10-02,181.81
county,Onslow County,driving,NA,North Carolina,United States,2020-10-03,184.48
county,Onslow County,driving,NA,North Carolina,United States,2020-10-04,126.16
county,Onslow County,driving,NA,North Carolina,United States,2020-10-05,139.6
county,Onslow County,driving,NA,North Carolina,United States,2020-10-06,141.36
county,Onslow County,driving,NA,North Carolina,United States,2020-10-07,143.8
county,Onslow County,driving,NA,North Carolina,United States,2020-10-08,149.72
county,Onslow County,driving,NA,North Carolina,United States,2020-10-09,186.26
county,Onslow County,driving,NA,North Carolina,United States,2020-10-10,168.83
county,Onslow County,driving,NA,North Carolina,United States,2020-10-11,113.3
county,Onslow County,driving,NA,North Carolina,United States,2020-10-12,132.54
county,Onslow County,driving,NA,North Carolina,United States,2020-10-13,140.96
county,Onslow County,driving,NA,North Carolina,United States,2020-10-14,145.41
county,Onslow County,driving,NA,North Carolina,United States,2020-10-15,149.47
county,Onslow County,driving,NA,North Carolina,United States,2020-10-16,175.57
county,Onslow County,driving,NA,North Carolina,United States,2020-10-17,182.58
county,Onslow County,driving,NA,North Carolina,United States,2020-10-18,125.68
county,Onslow County,driving,NA,North Carolina,United States,2020-10-19,135.98
county,Onslow County,driving,NA,North Carolina,United States,2020-10-20,137.45
county,Onslow County,driving,NA,North Carolina,United States,2020-10-21,133.54
county,Onslow County,driving,NA,North Carolina,United States,2020-10-22,137.49
county,Onslow County,driving,NA,North Carolina,United States,2020-10-23,167.15
county,Onslow County,driving,NA,North Carolina,United States,2020-10-24,167.58
county,Onslow County,driving,NA,North Carolina,United States,2020-10-25,113
county,Onslow County,driving,NA,North Carolina,United States,2020-10-26,126.91
county,Onslow County,driving,NA,North Carolina,United States,2020-10-27,131.83
county,Onslow County,driving,NA,North Carolina,United States,2020-10-28,132.5
county,Onslow County,driving,NA,North Carolina,United States,2020-10-29,142.04
county,Onslow County,driving,NA,North Carolina,United States,2020-10-30,177.76
county,Onslow County,driving,NA,North Carolina,United States,2020-10-31,172.05
county,Onslow County,driving,NA,North Carolina,United States,2020-11-01,115.68
county,Onslow County,driving,NA,North Carolina,United States,2020-11-02,127.97
county,Onslow County,driving,NA,North Carolina,United States,2020-11-03,130.13
county,Onslow County,driving,NA,North Carolina,United States,2020-11-04,117.91
county,Onslow County,driving,NA,North Carolina,United States,2020-11-05,124.47
county,Onslow County,driving,NA,North Carolina,United States,2020-11-06,156.17
county,Onslow County,driving,NA,North Carolina,United States,2020-11-07,147.5
county,Onslow County,driving,NA,North Carolina,United States,2020-11-08,110.77
county,Onslow County,driving,NA,North Carolina,United States,2020-11-09,123.88
county,Onslow County,driving,NA,North Carolina,United States,2020-11-10,137.21
county,Onslow County,driving,NA,North Carolina,United States,2020-11-11,136.54
county,Onslow County,driving,NA,North Carolina,United States,2020-11-12,122.71
county,Onslow County,driving,NA,North Carolina,United States,2020-11-13,157.94
county,Onslow County,driving,NA,North Carolina,United States,2020-11-14,148.67
county,Onslow County,driving,NA,North Carolina,United States,2020-11-15,111.89
county,Onslow County,driving,NA,North Carolina,United States,2020-11-16,126.2
county,Onslow County,driving,NA,North Carolina,United States,2020-11-17,126.4
county,Onslow County,driving,NA,North Carolina,United States,2020-11-18,125.4
county,Onslow County,driving,NA,North Carolina,United States,2020-11-19,130.04
county,Onslow County,driving,NA,North Carolina,United States,2020-11-20,158.04
county,Onslow County,driving,NA,North Carolina,United States,2020-11-21,147.9
county,Onslow County,driving,NA,North Carolina,United States,2020-11-22,115.42
county,Onslow County,driving,NA,North Carolina,United States,2020-11-23,130.53
county,Onslow County,driving,NA,North Carolina,United States,2020-11-24,138.36
county,Onslow County,driving,NA,North Carolina,United States,2020-11-25,163.02
county,Onslow County,driving,NA,North Carolina,United States,2020-11-26,89.7
county,Onslow County,driving,NA,North Carolina,United States,2020-11-27,125.36
county,Onslow County,driving,NA,North Carolina,United States,2020-11-28,134.1
county,Onslow County,driving,NA,North Carolina,United States,2020-11-29,116.95
county,Onslow County,driving,NA,North Carolina,United States,2020-11-30,128.19
county,Onslow County,driving,NA,North Carolina,United States,2020-12-01,132.13
county,Onslow County,driving,NA,North Carolina,United States,2020-12-02,130.03
county,Onslow County,driving,NA,North Carolina,United States,2020-12-03,125.18
county,Onslow County,driving,NA,North Carolina,United States,2020-12-04,152.94
county,Onslow County,driving,NA,North Carolina,United States,2020-12-05,148.4
county,Onslow County,driving,NA,North Carolina,United States,2020-12-06,107.63
county,Onslow County,driving,NA,North Carolina,United States,2020-12-07,117.34
county,Onslow County,driving,NA,North Carolina,United States,2020-12-08,119.11
county,Onslow County,driving,NA,North Carolina,United States,2020-12-09,120.29
county,Onslow County,driving,NA,North Carolina,United States,2020-12-10,123.52
county,Onslow County,driving,NA,North Carolina,United States,2020-12-11,147.25
county,Onslow County,driving,NA,North Carolina,United States,2020-12-12,152.27
county,Onslow County,driving,NA,North Carolina,United States,2020-12-13,110.2
county,Onslow County,driving,NA,North Carolina,United States,2020-12-14,121.37
county,Onslow County,driving,NA,North Carolina,United States,2020-12-15,127.19
county,Onslow County,driving,NA,North Carolina,United States,2020-12-16,127.95
county,Onslow County,driving,NA,North Carolina,United States,2020-12-17,134.2
county,Onslow County,driving,NA,North Carolina,United States,2020-12-18,164.34
county,Onslow County,driving,NA,North Carolina,United States,2020-12-19,144.85
county,Onslow County,driving,NA,North Carolina,United States,2020-12-20,98.23
county,Onslow County,driving,NA,North Carolina,United States,2020-12-21,126.88
county,Onslow County,driving,NA,North Carolina,United States,2020-12-22,132.67
county,Onslow County,driving,NA,North Carolina,United States,2020-12-23,136.51
county,Onslow County,driving,NA,North Carolina,United States,2020-12-24,84.82
county,Onslow County,driving,NA,North Carolina,United States,2020-12-25,50.88
county,Onslow County,driving,NA,North Carolina,United States,2020-12-26,94.55
county,Onslow County,driving,NA,North Carolina,United States,2020-12-27,93.32
county,Onslow County,driving,NA,North Carolina,United States,2020-12-28,111.35
county,Onslow County,driving,NA,North Carolina,United States,2020-12-29,113.33
county,Onslow County,driving,NA,North Carolina,United States,2020-12-30,133.76
county,Onslow County,driving,NA,North Carolina,United States,2020-12-31,123.78
county,Onslow County,driving,NA,North Carolina,United States,2021-01-01,93.86
county,Onslow County,driving,NA,North Carolina,United States,2021-01-02,118.77
county,Onslow County,driving,NA,North Carolina,United States,2021-01-03,107.91
county,Onslow County,driving,NA,North Carolina,United States,2021-01-04,126.25
county,Onslow County,driving,NA,North Carolina,United States,2021-01-05,131.03
county,Onslow County,driving,NA,North Carolina,United States,2021-01-06,120.82
county,Onslow County,driving,NA,North Carolina,United States,2021-01-07,120
county,Onslow County,driving,NA,North Carolina,United States,2021-01-08,137.43
county,Onslow County,driving,NA,North Carolina,United States,2021-01-09,135.66
county,Onslow County,driving,NA,North Carolina,United States,2021-01-10,108.1
county,Onslow County,driving,NA,North Carolina,United States,2021-01-11,125.22
county,Onslow County,driving,NA,North Carolina,United States,2021-01-12,117.79
county,Onslow County,driving,NA,North Carolina,United States,2021-01-13,125.73
county,Onslow County,driving,NA,North Carolina,United States,2021-01-14,132.06
county,Onslow County,driving,NA,North Carolina,United States,2021-01-15,160.18
county,Onslow County,driving,NA,North Carolina,United States,2021-01-16,142.73
county,Onslow County,driving,NA,North Carolina,United States,2021-01-17,109.33
county,Onslow County,driving,NA,North Carolina,United States,2021-01-18,125.08
county,Onslow County,driving,NA,North Carolina,United States,2021-01-19,131.19
county,Onslow County,driving,NA,North Carolina,United States,2021-01-20,121.44
county,Onslow County,driving,NA,North Carolina,United States,2021-01-21,118.57
county,Onslow County,driving,NA,North Carolina,United States,2021-01-22,142.02
county,Onslow County,driving,NA,North Carolina,United States,2021-01-23,140.52
county,Onslow County,driving,NA,North Carolina,United States,2021-01-24,101.67
county,Onslow County,driving,NA,North Carolina,United States,2021-01-25,113.5
county,Onslow County,driving,NA,North Carolina,United States,2021-01-26,113.44
county,Onslow County,driving,NA,North Carolina,United States,2021-01-27,112.2
county,Onslow County,driving,NA,North Carolina,United States,2021-01-28,112.82
county,Onslow County,driving,NA,North Carolina,United States,2021-01-29,157.93
county,Onslow County,driving,NA,North Carolina,United States,2021-01-30,149.31
county,Onslow County,driving,NA,North Carolina,United States,2021-01-31,102.98
county,Onslow County,driving,NA,North Carolina,United States,2021-02-01,119.84
county,Onslow County,driving,NA,North Carolina,United States,2021-02-02,120.92
county,Onslow County,driving,NA,North Carolina,United States,2021-02-03,120.87
county,Onslow County,driving,NA,North Carolina,United States,2021-02-04,121.31
county,Onslow County,driving,NA,North Carolina,United States,2021-02-05,146.54
county,Onslow County,driving,NA,North Carolina,United States,2021-02-06,138.07
county,Onslow County,driving,NA,North Carolina,United States,2021-02-07,103.36
county,Onslow County,driving,NA,North Carolina,United States,2021-02-08,121.92
county,Onslow County,driving,NA,North Carolina,United States,2021-02-09,121.71
county,Onslow County,driving,NA,North Carolina,United States,2021-02-10,122.65
county,Onslow County,driving,NA,North Carolina,United States,2021-02-11,134.53
county,Onslow County,driving,NA,North Carolina,United States,2021-02-12,170.49
county,Onslow County,driving,NA,North Carolina,United States,2021-02-13,147.8
county,Onslow County,driving,NA,North Carolina,United States,2021-02-14,112.13
county,Onslow County,driving,NA,North Carolina,United States,2021-02-15,119.97
county,Onslow County,driving,NA,North Carolina,United States,2021-02-16,136.89
county,Onslow County,driving,NA,North Carolina,United States,2021-02-17,125.4
county,Onslow County,driving,NA,North Carolina,United States,2021-02-18,114.32
county,Onslow County,driving,NA,North Carolina,United States,2021-02-19,140.78
county,Onslow County,driving,NA,North Carolina,United States,2021-02-20,146.39
county,Onslow County,driving,NA,North Carolina,United States,2021-02-21,111.6
county,Onslow County,driving,NA,North Carolina,United States,2021-02-22,120.97
county,Onslow County,driving,NA,North Carolina,United States,2021-02-23,126.41
county,Onslow County,driving,NA,North Carolina,United States,2021-02-24,131.19
county,Onslow County,driving,NA,North Carolina,United States,2021-02-25,135.38
county,Onslow County,driving,NA,North Carolina,United States,2021-02-26,165.86
county,Onslow County,driving,NA,North Carolina,United States,2021-02-27,170.27
county,Onslow County,driving,NA,North Carolina,United States,2021-02-28,123.89
county,Onslow County,driving,NA,North Carolina,United States,2021-03-01,133.35
county,Onslow County,driving,NA,North Carolina,United States,2021-03-02,128.5
county,Onslow County,driving,NA,North Carolina,United States,2021-03-03,132.7
county,Onslow County,driving,NA,North Carolina,United States,2021-03-04,136.41
county,Onslow County,driving,NA,North Carolina,United States,2021-03-05,169.25
county,Onslow County,walking,NA,North Carolina,United States,2020-01-13,100
county,Onslow County,walking,NA,North Carolina,United States,2020-01-14,101.1
county,Onslow County,walking,NA,North Carolina,United States,2020-01-15,110.18
county,Onslow County,walking,NA,North Carolina,United States,2020-01-16,102.97
county,Onslow County,walking,NA,North Carolina,United States,2020-01-17,128.16
county,Onslow County,walking,NA,North Carolina,United States,2020-01-18,120.78
county,Onslow County,walking,NA,North Carolina,United States,2020-01-19,90.5
county,Onslow County,walking,NA,North Carolina,United States,2020-01-20,92.37
county,Onslow County,walking,NA,North Carolina,United States,2020-01-21,110.18
county,Onslow County,walking,NA,North Carolina,United States,2020-01-22,89.99
county,Onslow County,walking,NA,North Carolina,United States,2020-01-23,85.58
county,Onslow County,walking,NA,North Carolina,United States,2020-01-24,106.19
county,Onslow County,walking,NA,North Carolina,United States,2020-01-25,139.69
county,Onslow County,walking,NA,North Carolina,United States,2020-01-26,76.42
county,Onslow County,walking,NA,North Carolina,United States,2020-01-27,94.23
county,Onslow County,walking,NA,North Carolina,United States,2020-01-28,82.27
county,Onslow County,walking,NA,North Carolina,United States,2020-01-29,87.28
county,Onslow County,walking,NA,North Carolina,United States,2020-01-30,90.33
county,Onslow County,walking,NA,North Carolina,United States,2020-01-31,105.43
county,Onslow County,walking,NA,North Carolina,United States,2020-02-01,133.16
county,Onslow County,walking,NA,North Carolina,United States,2020-02-02,109.08
county,Onslow County,walking,NA,North Carolina,United States,2020-02-03,90.92
county,Onslow County,walking,NA,North Carolina,United States,2020-02-04,95.84
county,Onslow County,walking,NA,North Carolina,United States,2020-02-05,93.21
county,Onslow County,walking,NA,North Carolina,United States,2020-02-06,85.58
county,Onslow County,walking,NA,North Carolina,United States,2020-02-07,118.58
county,Onslow County,walking,NA,North Carolina,United States,2020-02-08,124.26
county,Onslow County,walking,NA,North Carolina,United States,2020-02-09,88.63
county,Onslow County,walking,NA,North Carolina,United States,2020-02-10,103.22
county,Onslow County,walking,NA,North Carolina,United States,2020-02-11,102.12
county,Onslow County,walking,NA,North Carolina,United States,2020-02-12,91.43
county,Onslow County,walking,NA,North Carolina,United States,2020-02-13,112.38
county,Onslow County,walking,NA,North Carolina,United States,2020-02-14,146.82
county,Onslow County,walking,NA,North Carolina,United States,2020-02-15,139.1
county,Onslow County,walking,NA,North Carolina,United States,2020-02-16,103.99
county,Onslow County,walking,NA,North Carolina,United States,2020-02-17,122.99
county,Onslow County,walking,NA,North Carolina,United States,2020-02-18,103.99
county,Onslow County,walking,NA,North Carolina,United States,2020-02-19,97.63
county,Onslow County,walking,NA,North Carolina,United States,2020-02-20,98.81
county,Onslow County,walking,NA,North Carolina,United States,2020-02-21,97.12
county,Onslow County,walking,NA,North Carolina,United States,2020-02-22,135.28
county,Onslow County,walking,NA,North Carolina,United States,2020-02-23,94.91
county,Onslow County,walking,NA,North Carolina,United States,2020-02-24,92.54
county,Onslow County,walking,NA,North Carolina,United States,2020-02-25,98.9
county,Onslow County,walking,NA,North Carolina,United States,2020-02-26,93.72
county,Onslow County,walking,NA,North Carolina,United States,2020-02-27,102.8
county,Onslow County,walking,NA,North Carolina,United States,2020-02-28,137.15
county,Onslow County,walking,NA,North Carolina,United States,2020-02-29,157.25
county,Onslow County,walking,NA,North Carolina,United States,2020-03-01,100.59
county,Onslow County,walking,NA,North Carolina,United States,2020-03-02,105.26
county,Onslow County,walking,NA,North Carolina,United States,2020-03-03,96.69
county,Onslow County,walking,NA,North Carolina,United States,2020-03-04,100.93
county,Onslow County,walking,NA,North Carolina,United States,2020-03-05,94.57
county,Onslow County,walking,NA,North Carolina,United States,2020-03-06,121.03
county,Onslow County,walking,NA,North Carolina,United States,2020-03-07,150.47
county,Onslow County,walking,NA,North Carolina,United States,2020-03-08,99.58
county,Onslow County,walking,NA,North Carolina,United States,2020-03-09,106.79
county,Onslow County,walking,NA,North Carolina,United States,2020-03-10,100.34
county,Onslow County,walking,NA,North Carolina,United States,2020-03-11,120.87
county,Onslow County,walking,NA,North Carolina,United States,2020-03-12,125.53
county,Onslow County,walking,NA,North Carolina,United States,2020-03-13,134.94
county,Onslow County,walking,NA,North Carolina,United States,2020-03-14,162.34
county,Onslow County,walking,NA,North Carolina,United States,2020-03-15,100.93
county,Onslow County,walking,NA,North Carolina,United States,2020-03-16,120.19
county,Onslow County,walking,NA,North Carolina,United States,2020-03-17,98.05
county,Onslow County,walking,NA,North Carolina,United States,2020-03-18,100.93
county,Onslow County,walking,NA,North Carolina,United States,2020-03-19,99.75
county,Onslow County,walking,NA,North Carolina,United States,2020-03-20,116.79
county,Onslow County,walking,NA,North Carolina,United States,2020-03-21,106.19
county,Onslow County,walking,NA,North Carolina,United States,2020-03-22,70.74
county,Onslow County,walking,NA,North Carolina,United States,2020-03-23,83.29
county,Onslow County,walking,NA,North Carolina,United States,2020-03-24,85.07
county,Onslow County,walking,NA,North Carolina,United States,2020-03-25,80.92
county,Onslow County,walking,NA,North Carolina,United States,2020-03-26,78.71
county,Onslow County,walking,NA,North Carolina,United States,2020-03-27,105.68
county,Onslow County,walking,NA,North Carolina,United States,2020-03-28,117.13
county,Onslow County,walking,NA,North Carolina,United States,2020-03-29,79.56
county,Onslow County,walking,NA,North Carolina,United States,2020-03-30,92.88
county,Onslow County,walking,NA,North Carolina,United States,2020-03-31,77.1
county,Onslow County,walking,NA,North Carolina,United States,2020-04-01,76.42
county,Onslow County,walking,NA,North Carolina,United States,2020-04-02,82.19
county,Onslow County,walking,NA,North Carolina,United States,2020-04-03,94.83
county,Onslow County,walking,NA,North Carolina,United States,2020-04-04,90.84
county,Onslow County,walking,NA,North Carolina,United States,2020-04-05,78.97
county,Onslow County,walking,NA,North Carolina,United States,2020-04-06,88.63
county,Onslow County,walking,NA,North Carolina,United States,2020-04-07,95.08
county,Onslow County,walking,NA,North Carolina,United States,2020-04-08,97.96
county,Onslow County,walking,NA,North Carolina,United States,2020-04-09,100.08
county,Onslow County,walking,NA,North Carolina,United States,2020-04-10,109.16
county,Onslow County,walking,NA,North Carolina,United States,2020-04-11,124.51
county,Onslow County,walking,NA,North Carolina,United States,2020-04-12,82.61
county,Onslow County,walking,NA,North Carolina,United States,2020-04-13,83.55
county,Onslow County,walking,NA,North Carolina,United States,2020-04-14,101.02
county,Onslow County,walking,NA,North Carolina,United States,2020-04-15,91.86
county,Onslow County,walking,NA,North Carolina,United States,2020-04-16,95.67
county,Onslow County,walking,NA,North Carolina,United States,2020-04-17,124.77
county,Onslow County,walking,NA,North Carolina,United States,2020-04-18,113.23
county,Onslow County,walking,NA,North Carolina,United States,2020-04-19,108.48
county,Onslow County,walking,NA,North Carolina,United States,2020-04-20,90.16
county,Onslow County,walking,NA,North Carolina,United States,2020-04-21,95.5
county,Onslow County,walking,NA,North Carolina,United States,2020-04-22,107.12
county,Onslow County,walking,NA,North Carolina,United States,2020-04-23,93.3
county,Onslow County,walking,NA,North Carolina,United States,2020-04-24,118.74
county,Onslow County,walking,NA,North Carolina,United States,2020-04-25,118.32
county,Onslow County,walking,NA,North Carolina,United States,2020-04-26,110.01
county,Onslow County,walking,NA,North Carolina,United States,2020-04-27,103.9
county,Onslow County,walking,NA,North Carolina,United States,2020-04-28,95.59
county,Onslow County,walking,NA,North Carolina,United States,2020-04-29,105.43
county,Onslow County,walking,NA,North Carolina,United States,2020-04-30,92.28
county,Onslow County,walking,NA,North Carolina,United States,2020-05-01,135.54
county,Onslow County,walking,NA,North Carolina,United States,2020-05-02,135.28
county,Onslow County,walking,NA,North Carolina,United States,2020-05-03,110.09
county,Onslow County,walking,NA,North Carolina,United States,2020-05-04,116.45
county,Onslow County,walking,NA,North Carolina,United States,2020-05-05,103.9
county,Onslow County,walking,NA,North Carolina,United States,2020-05-06,116.37
county,Onslow County,walking,NA,North Carolina,United States,2020-05-07,111.87
county,Onslow County,walking,NA,North Carolina,United States,2020-05-08,132.65
county,Onslow County,walking,NA,North Carolina,United States,2020-05-09,130.7
county,Onslow County,walking,NA,North Carolina,United States,2020-05-10,124.43
county,Onslow County,walking,NA,North Carolina,United States,2020-05-11,116.79
county,Onslow County,walking,NA,North Carolina,United States,2020-05-12,90.25
county,Onslow County,walking,NA,North Carolina,United States,2020-05-13,137.91
county,Onslow County,walking,NA,North Carolina,United States,2020-05-14,153.44
county,Onslow County,walking,NA,North Carolina,United States,2020-05-15,170.31
county,Onslow County,walking,NA,North Carolina,United States,2020-05-16,192.37
county,Onslow County,walking,NA,North Carolina,United States,2020-05-17,117.39
county,Onslow County,walking,NA,North Carolina,United States,2020-05-18,142.49
county,Onslow County,walking,NA,North Carolina,United States,2020-05-19,140.71
county,Onslow County,walking,NA,North Carolina,United States,2020-05-20,146.56
county,Onslow County,walking,NA,North Carolina,United States,2020-05-21,157.34
county,Onslow County,walking,NA,North Carolina,United States,2020-05-22,213.99
county,Onslow County,walking,NA,North Carolina,United States,2020-05-23,208.91
county,Onslow County,walking,NA,North Carolina,United States,2020-05-24,173.11
county,Onslow County,walking,NA,North Carolina,United States,2020-05-25,191.01
county,Onslow County,walking,NA,North Carolina,United States,2020-05-26,177.01
county,Onslow County,walking,NA,North Carolina,United States,2020-05-27,149.7
county,Onslow County,walking,NA,North Carolina,United States,2020-05-28,178.97
county,Onslow County,walking,NA,North Carolina,United States,2020-05-29,193.98
county,Onslow County,walking,NA,North Carolina,United States,2020-05-30,202.71
county,Onslow County,walking,NA,North Carolina,United States,2020-05-31,150.55
county,Onslow County,walking,NA,North Carolina,United States,2020-06-01,184.56
county,Onslow County,walking,NA,North Carolina,United States,2020-06-02,146.48
county,Onslow County,walking,NA,North Carolina,United States,2020-06-03,171.67
county,Onslow County,walking,NA,North Carolina,United States,2020-06-04,160.73
county,Onslow County,walking,NA,North Carolina,United States,2020-06-05,212.89
county,Onslow County,walking,NA,North Carolina,United States,2020-06-06,218.83
county,Onslow County,walking,NA,North Carolina,United States,2020-06-07,130.11
county,Onslow County,walking,NA,North Carolina,United States,2020-06-08,167.26
county,Onslow County,walking,NA,North Carolina,United States,2020-06-09,183.21
county,Onslow County,walking,NA,North Carolina,United States,2020-06-10,168.28
county,Onslow County,walking,NA,North Carolina,United States,2020-06-11,154.28
county,Onslow County,walking,NA,North Carolina,United States,2020-06-12,197.79
county,Onslow County,walking,NA,North Carolina,United States,2020-06-13,224
county,Onslow County,walking,NA,North Carolina,United States,2020-06-14,154.88
county,Onslow County,walking,NA,North Carolina,United States,2020-06-15,167.51
county,Onslow County,walking,NA,North Carolina,United States,2020-06-16,179.13
county,Onslow County,walking,NA,North Carolina,United States,2020-06-17,171.08
county,Onslow County,walking,NA,North Carolina,United States,2020-06-18,172.35
county,Onslow County,walking,NA,North Carolina,United States,2020-06-19,225.19
county,Onslow County,walking,NA,North Carolina,United States,2020-06-20,218.15
county,Onslow County,walking,NA,North Carolina,United States,2020-06-21,163.27
county,Onslow County,walking,NA,North Carolina,United States,2020-06-22,177.44
county,Onslow County,walking,NA,North Carolina,United States,2020-06-23,190.84
county,Onslow County,walking,NA,North Carolina,United States,2020-06-24,183.38
county,Onslow County,walking,NA,North Carolina,United States,2020-06-25,169.97
county,Onslow County,walking,NA,North Carolina,United States,2020-06-26,235.03
county,Onslow County,walking,NA,North Carolina,United States,2020-06-27,231.98
county,Onslow County,walking,NA,North Carolina,United States,2020-06-28,157.76
county,Onslow County,walking,NA,North Carolina,United States,2020-06-29,173.71
county,Onslow County,walking,NA,North Carolina,United States,2020-06-30,193.13
county,Onslow County,walking,NA,North Carolina,United States,2020-07-01,215.86
county,Onslow County,walking,NA,North Carolina,United States,2020-07-02,201.61
county,Onslow County,walking,NA,North Carolina,United States,2020-07-03,237.49
county,Onslow County,walking,NA,North Carolina,United States,2020-07-04,210.26
county,Onslow County,walking,NA,North Carolina,United States,2020-07-05,154.79
county,Onslow County,walking,NA,North Carolina,United States,2020-07-06,193.72
county,Onslow County,walking,NA,North Carolina,United States,2020-07-07,197.46
county,Onslow County,walking,NA,North Carolina,United States,2020-07-08,185.07
county,Onslow County,walking,NA,North Carolina,United States,2020-07-09,175.49
county,Onslow County,walking,NA,North Carolina,United States,2020-07-10,224.51
county,Onslow County,walking,NA,North Carolina,United States,2020-07-11,206.53
county,Onslow County,walking,NA,North Carolina,United States,2020-07-12,146.31
county,Onslow County,walking,NA,North Carolina,United States,2020-07-13,171.25
county,Onslow County,walking,NA,North Carolina,United States,2020-07-14,206.62
county,Onslow County,walking,NA,North Carolina,United States,2020-07-15,191.35
county,Onslow County,walking,NA,North Carolina,United States,2020-07-16,194.91
county,Onslow County,walking,NA,North Carolina,United States,2020-07-17,222.48
county,Onslow County,walking,NA,North Carolina,United States,2020-07-18,245.38
county,Onslow County,walking,NA,North Carolina,United States,2020-07-19,157.85
county,Onslow County,walking,NA,North Carolina,United States,2020-07-20,190.08
county,Onslow County,walking,NA,North Carolina,United States,2020-07-21,183.12
county,Onslow County,walking,NA,North Carolina,United States,2020-07-22,199.58
county,Onslow County,walking,NA,North Carolina,United States,2020-07-23,191.94
county,Onslow County,walking,NA,North Carolina,United States,2020-07-24,213.74
county,Onslow County,walking,NA,North Carolina,United States,2020-07-25,226.63
county,Onslow County,walking,NA,North Carolina,United States,2020-07-26,163.19
county,Onslow County,walking,NA,North Carolina,United States,2020-07-27,186.34
county,Onslow County,walking,NA,North Carolina,United States,2020-07-28,187.53
county,Onslow County,walking,NA,North Carolina,United States,2020-07-29,175.91
county,Onslow County,walking,NA,North Carolina,United States,2020-07-30,195.67
county,Onslow County,walking,NA,North Carolina,United States,2020-07-31,215.18
county,Onslow County,walking,NA,North Carolina,United States,2020-08-01,230.79
county,Onslow County,walking,NA,North Carolina,United States,2020-08-02,175.23
county,Onslow County,walking,NA,North Carolina,United States,2020-08-03,161.83
county,Onslow County,walking,NA,North Carolina,United States,2020-08-04,178.88
county,Onslow County,walking,NA,North Carolina,United States,2020-08-05,201.78
county,Onslow County,walking,NA,North Carolina,United States,2020-08-06,183.88
